GlobalId,Name,Pset_PCL.PCL ID,Pset_SmartPlant 3D.Description,Pset_SmartPlant 3D.Location,X,Y,Z,Voxel
2mMCQEwgfBHwIXTO8UAKLm,Pipe,5ca7db40-e72a-43d0-9c50-b8e59db45f7e,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 124521 mm          N 292448 mm            EL- 55 mm,124.521,292.448,-0.055,"Vx(3,4,1)"
2YxJDM7MH0WByqF7Yyk$Ei,Pipe,3afef999-d579-4ad0-b97c-fdaf7cdd8761,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126258 mm          N 293051 mm          EL+ 1346 mm,126.258,293.051,1.346,"Vx(3,5,1)"
1Q2MDpdQL59OTPqe1ci1CX,Pipe,7639f741-e8df-48ca-8083-535b440b1fd2,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126114 mm          N 293051 mm          EL+ 1478 mm,126.114,293.051,1.478,"Vx(3,5,1)"
0ukmX06SX9efTgWIwQlEIp,Tee-25821,7f9db856-386b-4f7d-bb37-667e261f72e5,"Tee, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 123070 mm          N 292448 mm            EL- 55 mm,123.07,292.448,-0.055,"Vx(3,4,1)"
2z9n86jmbBhx2BXXFRCQ3F,Geometry,0d6c1cb8-e9d3-4fbd-bd84-eaa4a2a8a3ea,"Gate valve, 1 in, SWE/FTE, Class 800, API trim No. 12, , , API 602, ASTM A350-LF2",E 121668 mm          N 294838 mm            EL- 55 mm,121.668,294.838,-0.055,"Vx(3,5,1)"
1G0DwfZgzFWOf_rAxUFiiW,I/A TO SOV PANEL 101-FE36A-JBS-001,302c3d4b-b9bc-4525-9e9d-c641fc563cda,SEE INSTRUMENT SUMMARY,E 121635 mm          N 294838 mm            EL- 55 mm,121.635,294.838,-0.055,"Vx(3,5,1)"
25urz1wvLFR9OtwI7nP1uV,90 Degree Direction Change-105273,2e142e5f-8ddd-479a-a017-35d0a8702c19,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 123070 mm          N 294838 mm            EL- 55 mm,123.07,294.838,-0.055,"Vx(3,5,1)"
0gcu8Dxvn7DB03ALcV22JC,Pipe,8b510cf0-23f5-4d96-9b39-2dfd03d190d5,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 122378 mm          N 294838 mm            EL- 55 mm,122.378,294.838,-0.055,"Vx(3,5,1)"
1$KIC5Jf9FE9J4X1QuFFI4,Pipe,72f51957-dc43-4dd0-b9a5-cc0ccda7c201,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 123070 mm          N 293643 mm            EL- 55 mm,123.07,293.643,-0.055,"Vx(3,5,1)"
0oXyfxDTL1iPui3va$e$iU,Brace-1-0544,375ebacf-53ec-4eba-8e39-cd9d41626b9b,,E 124211 mm          N 283227 mm          EL+ 1820 mm,124.211,283.227,1.82,"Vx(3,4,1)"
0laHuFtD53TvDbif8Usn$9,Brace-1-0550,7ba16433-765c-4e2f-9050-890f80700283,,E 126168 mm          N 283227 mm          EL+ 1820 mm,126.168,283.227,1.82,"Vx(3,4,1)"
3lpSq09inAxQ86WJFr1LRv,Brace-1-0556,cbb9a4d5-a62d-4493-b877-ee77e1bd35be,,E 126168 mm          N 296603 mm          EL+ 1820 mm,126.168,296.603,1.82,"Vx(3,5,1)"
0zrQ1mZgXCB9_BI1cNFsGb,Brace-1-0564,6c01c370-feed-4ccc-b7ba-f78e365dbcfe,,E 125568 mm          N 291135 mm          EL+ 1820 mm,125.568,291.135,1.82,"Vx(3,4,1)"
05ibRpXD599QC$88lOiXQr,Brace-1-0568,8ef8ddc2-82b7-46e6-bc69-d78582614829,,E 124211 mm          N 296603 mm          EL+ 1820 mm,124.211,296.603,1.82,"Vx(3,5,1)"
2W8MFX8GfAkAkQ0FJN7Dur,Brace-1-0570,0e324fc3-db7b-4748-a5ed-e0d5632578ea,,E 123780 mm          N 288695 mm          EL+ 1820 mm,123.78,288.695,1.82,"Vx(3,4,1)"
1DZ_imrmzBRB17Valku$3P,Brace-1-0576,c4bbc836-6b15-4185-bc22-de1481933774,,E 123780 mm          N 291135 mm          EL+ 1745 mm,123.78,291.135,1.745,"Vx(3,4,1)"
3pml6uRsv8bhPHoXj3caKh,Brace-1-0502,68413a1f-fe09-46e2-a3ec-e3212c146fdb,,E 126168 mm          N 296603 mm          EL+ 1820 mm,126.168,296.603,1.82,"Vx(3,5,1)"
3quzTFjD9ARf8jmRzfuzAf,Brace-1-0504,8114e5bc-5b3f-4199-87f9-4c1526356ace,,E 124211 mm          N 296603 mm          EL+ 1820 mm,124.211,296.603,1.82,"Vx(3,5,1)"
3Xjw8eQsHEmePZ2DazYSoU,Brace-1-0506,2eb16c89-fce3-4dc0-a09f-269bc874dce6,,E 124211 mm          N 283227 mm          EL+ 1820 mm,124.211,283.227,1.82,"Vx(3,4,1)"
3eOiZ0e3bCPBNdCg3IpvfC,Brace-1-0508,cc40bed0-4724-4132-968e-df35163e0850,,E 126168 mm          N 283227 mm          EL+ 1820 mm,126.168,283.227,1.82,"Vx(3,4,1)"
0jyjnE42z6weYedFkOSvqY,Brace-1-0510,b24cb02e-7aa2-4751-9fc2-158de91ac647,,E 123780 mm          N 291135 mm          EL+ 1745 mm,123.78,291.135,1.745,"Vx(3,4,1)"
28nnH6txb5Lh26mojmVuy1,Brace-1-0512,ec99ff29-0a7a-4a5d-82d3-6cc7b7ed2294,,E 123780 mm          N 288695 mm          EL+ 1820 mm,123.78,288.695,1.82,"Vx(3,4,1)"
3Mxmdzdn16jOP0BzQZyQiJ,Brace-1-0542,0024ae63-2b9c-45dd-82d8-0df434b9b5f0,,E 125568 mm          N 291135 mm          EL+ 1820 mm,125.568,291.135,1.82,"Vx(3,4,1)"
0e9ggjp_z2OgWGSkKICGS6,Geometry,9707a0f3-b046-402a-b2c9-2f52246c33c3,REACTIVATION HEATER,E 136860 mm          N 309370 mm          EL+ 2717 mm,136.86,309.37,2.717,"Vx(4,6,1)"
2zQNqef398_QHXP5Pwel6p,Insulation Volume,89a192e8-0ff9-436c-bb10-9867a9e50da8,REACTIVATION HEATER,E 136860 mm          N 309370 mm          EL+ 2717 mm,136.86,309.37,2.717,"Vx(4,6,1)"
1oVbWeQkn2OQhZBwXkv7be,Geometry,9156bab4-bb9b-426c-97c3-096e74902e1f,Transmitter,E 126977 mm          N 309960 mm           EL+ 637 mm,126.977,309.96,0.637,"Vx(3,6,1)"
3RYdFqWZrDSAWrCnkYEooU,Geometry,631c951e-4ce6-41d8-8c2e-57eb160ec214,Transmitter,E 139213 mm          N 305402 mm          EL+ 1655 mm,139.213,305.402,1.655,"Vx(4,6,1)"
3PJmiByXf8meRgKjP4qb25,Custom Aspect type 72,ef53460c-a787-4c3e-a557-32ec186cda1e,,E 139063 mm          N 305427 mm           EL+ 445 mm,139.063,305.427,0.445,"Vx(4,6,1)"
1Rvc7Z4FXFUetHIQK0vwtf,Geometry,3973022f-5986-4fa6-813c-fcc202ceb029,,E 139063 mm          N 305427 mm           EL+ 445 mm,139.063,305.427,0.445,"Vx(4,6,1)"
0xLpj2YUPCXeTe4n2gCqej,Geometry,444de8e1-861e-4152-8912-ec6575476ceb,Transmitter,E 138913 mm          N 305402 mm          EL+ 1655 mm,138.913,305.402,1.655,"Vx(4,6,1)"
1zkilnzejBBALKECZkZTBq,Geometry,7676cdad-2c19-456c-a2f0-728397bab3eb,Pressure Gauge,E 137610 mm          N 309401 mm          EL+ 2660 mm,137.61,309.401,2.66,"Vx(4,6,1)"
0uXx0yOCb2ZuQLbqH$qocY,Geometry,864aef7c-311c-416f-94d8-b45537efc90f,,E 126977 mm          N 310410 mm           EL+ 637 mm,126.977,310.41,0.637,"Vx(3,6,1)"
3YNPf6K51AbgbFiciP4MX_,Custom Aspect type 72,62038282-2425-4b90-ac18-1538976d6b86,Dual  Instrument,E 127002 mm          N 310185 mm           EL- 713 mm,127.002,310.185,-0.713,"Vx(3,6,1)"
3jjhdVKBH6fuh0k82Rb8PT,Geometry,24363c1c-2aaf-4172-b616-394b3f27a352,Dual  Instrument,E 127002 mm          N 310185 mm           EL- 713 mm,127.002,310.185,-0.713,"Vx(3,6,1)"
1TDkQP4D935vGvuSXTdIja,Geometry,92aa44f5-b01b-4fd4-ac9e-bc98cdb10c48,"Cap, 100 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139777 mm          N 306033 mm           EL+ 874 mm,139.777,306.033,0.874,"Vx(4,6,1)"
1lZ9AzOcH6KBohCrsLMr5N,Insulation Volume,98550077-6447-44ad-af84-ac2f03c58333,"Cap, 100 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139777 mm          N 306033 mm           EL+ 874 mm,139.777,306.033,0.874,"Vx(4,6,1)"
2aaXsozSH3KQAzs9OcsP3$,Geometry,ff69b660-a89d-43a3-945d-b1493aed51b6,"Pipe stock, 100 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 139777 mm          N 306033 mm           EL+ 944 mm,139.777,306.033,0.944,"Vx(4,6,1)"
03advrzGnCRO_IyndDtJ2h,Insulation Volume,6cb20bb8-8c91-4910-b0df-1aef13ab376a,"Pipe stock, 100 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 139777 mm          N 306033 mm           EL+ 944 mm,139.777,306.033,0.944,"Vx(4,6,1)"
0v$KQfbrfC9hov05JzHjpk,Geometry,11ef54fe-eab7-4aa9-b757-182a281c5ca4,"SockoletÃÂ®, reducing, 100 mm x 20 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 139777 mm          N 306033 mm           EL+ 944 mm,139.777,306.033,0.944,"Vx(4,6,1)"
1iDBWswRT51fWSuFSFuWr3,Insulation Volume,55d12068-f897-429e-b9fd-15bc34f588ae,"SockoletÃÂ®, reducing, 100 mm x 20 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 139777 mm          N 306033 mm           EL+ 944 mm,139.777,306.033,0.944,"Vx(4,6,1)"
2_8XQ0whH3LwE6pRI5ndem,Geometry,40d0c115-9766-43ce-bc32-fad699363715,"Globe valve, 1.5 in, SWE/FTE, Class 800, API trim No. 12, , , API 602, ASTM A350-LF2",E 139777 mm          N 306033 mm           EL+ 618 mm,139.777,306.033,0.618,"Vx(4,6,1)"
1MG1ln$xP4E9EonaRPGgZs,Geometry,2b8bfc49-db72-4457-822f-1d1d9965119a,"Pipe stock, 40 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 139777 mm          N 306033 mm           EL+ 737 mm,139.777,306.033,0.737,"Vx(4,6,1)"
0OltudmjL0UvsbGXJxdpl5,Insulation Volume,b029abf8-d175-498c-bd6e-f2ce0870943b,"Pipe stock, 40 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 139777 mm          N 306033 mm           EL+ 737 mm,139.777,306.033,0.737,"Vx(4,6,1)"
13phCXytbCvOk4NJleHbDd,Geometry,6a01db89-aad8-4c9d-ae8c-85e8de1a8917,"SockoletÃÂ®, reducing, 100 mm x 40 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 139777 mm          N 306033 mm           EL+ 792 mm,139.777,306.033,0.792,"Vx(4,6,1)"
0BFomYssX6Sx628zh5H5kc,Insulation Volume,67fcd1e0-0410-4d8c-ae0e-69c7dcfa8ba1,"SockoletÃÂ®, reducing, 100 mm x 40 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 139777 mm          N 306033 mm           EL+ 792 mm,139.777,306.033,0.792,"Vx(4,6,1)"
0kqedTnVX1xuKyhH_xatZv,Geometry,18f28679-9e4c-426e-b7fa-da4601854bf6,"Concentric reducer, 250 mm x 100 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL+ 182 mm,134.81,304.422,0.182,"Vx(4,6,1)"
00VSdZIcb2BRKtbIVvuXVB,Insulation Volume,2881c210-eddb-444b-a775-97729a2f739e,"Concentric reducer, 250 mm x 100 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL+ 182 mm,134.81,304.422,0.182,"Vx(4,6,1)"
3ibVn3$mz5NuLLP5vHZK5o,Geometry,112b7e80-7fe5-44d7-bdd6-ffa259d63e60,"Concentric reducer, 250 mm x 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 2189 mm,134.81,304.422,2.189,"Vx(4,6,1)"
2Sg43HamvChu31EeiJSPVT,Insulation Volume,2a1c3402-a537-411f-91fe-5d7b19d9970d,"Concentric reducer, 250 mm x 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 2189 mm,134.81,304.422,2.189,"Vx(4,6,1)"
0azjXvgmbAshy7F7FWM1XF,Geometry,2ca76aea-c398-4c0c-a947-a39a3b8ec5cd,"90o elbow, 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134185 mm          N 305348 mm          EL+ 2583 mm,134.185,305.348,2.583,"Vx(4,6,1)"
38a39tE6L46hLtevSPSyqm,Insulation Volume,6dfe0279-443c-4196-bc74-e4bcf81ee396,"90o elbow, 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134185 mm          N 305348 mm          EL+ 2583 mm,134.185,305.348,2.583,"Vx(4,6,1)"
17OW0Ncmj24xnAfFlZMnfx,Geometry,39b90f73-3f6a-47a2-b9eb-83092f9bf346,"90o elbow, 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 2583 mm,134.81,304.422,2.583,"Vx(4,6,1)"
0YVUO5jQj0svOf5t6RRh5P,Insulation Volume,07ff360f-aff8-4ca8-baae-42aba0d1b6d7,"90o elbow, 200 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 2583 mm,134.81,304.422,2.583,"Vx(4,6,1)"
3lBcf11g5BmOpiSA71AJh1,Line 1809,344773cc-0130-475f-a94b-279251c8226e,VENT PLUME ITEM,E 134185 mm          N 305348 mm          EL+ 3767 mm,134.185,305.348,3.767,"Vx(4,6,1)"
0WawohdFf1TPgXk1D292hM,Geometry,5f287f8f-d3c0-4b49-a01a-2a1a8bd1251f,"Pipe stock, 200 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134185 mm          N 305348 mm          EL+ 3327 mm,134.185,305.348,3.327,"Vx(4,6,1)"
3nGI7IXen1TwoPl7qV6BN1,Insulation Volume,e9638885-9e3a-40ff-9b4b-7096612aefd9,"Pipe stock, 200 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134185 mm          N 305348 mm          EL+ 3327 mm,134.185,305.348,3.327,"Vx(4,6,1)"
1hvwvAW11AROkOoKP9j5Jb,Geometry,914d7b10-af8c-4343-82f2-b9a1c7b59dfd,"Pipe stock, 200 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134497 mm          N 304885 mm          EL+ 2583 mm,134.497,304.885,2.583,"Vx(4,6,1)"
0_VKBFGxj9Me5vc9i_OF8w,Insulation Volume,8583568c-21bb-4b27-b9b3-44084d10113b,"Pipe stock, 200 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134497 mm          N 304885 mm          EL+ 2583 mm,134.497,304.885,2.583,"Vx(4,6,1)"
2gjlk6U958CAmhOKJKV9WE,Geometry,ff8ef6cc-3269-43cf-8c0c-896e4b05636c,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 135853 mm          N 303530 mm          EL+ 1239 mm,135.853,303.53,1.239,"Vx(4,6,1)"
1YcFYKUbP9SBtA14DUFH6r,Insulation Volume,1ded973f-da77-434b-a9ef-79f3d731288c,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 135853 mm          N 303530 mm          EL+ 1239 mm,135.853,303.53,1.239,"Vx(4,6,1)"
2_$XzV0sTDweFt2Xh2wDh1,Geometry,1dc4ebad-0e2b-495a-a75f-cf2b9463f5fa,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 135608 mm          N 303530 mm          EL+ 1239 mm,135.608,303.53,1.239,"Vx(4,6,1)"
3jRfjot6nEPwS7VFdQi4qn,Insulation Volume,5f283fb7-b972-4f0f-89e1-26446c44ced2,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 135608 mm          N 303530 mm          EL+ 1239 mm,135.608,303.53,1.239,"Vx(4,6,1)"
3ShDlpfsz5J8a5BFAlyzgN,Geometry,3eb02e05-a260-4617-9d1c-19128f9fbd80,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135731 mm          N 303530 mm          EL+ 1239 mm,135.731,303.53,1.239,"Vx(4,6,1)"
0ripkzaJn4nwR1Pk7bvhv2,Insulation Volume,76abc13a-5284-4295-bbc0-253098ed10e3,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135731 mm          N 303530 mm          EL+ 1239 mm,135.731,303.53,1.239,"Vx(4,6,1)"
26gnmFfSTF9ALrua10hh9s,Geometry,bd083682-2e51-48d7-9225-c58640bcc8e4,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135608 mm          N 303530 mm          EL+ 1179 mm,135.608,303.53,1.179,"Vx(4,6,1)"
1u8kXbeATBPPBmIvrSR6T3,Insulation Volume,232d53c3-7916-4b4a-a121-bc92895269a9,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135608 mm          N 303530 mm          EL+ 1179 mm,135.608,303.53,1.179,"Vx(4,6,1)"
3GX6ke66r4zx8Ge6dDTPPJ,Geometry,0bcc70de-b035-4faa-bae1-884cc11a4a7b,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135853 mm          N 303530 mm          EL+ 1016 mm,135.853,303.53,1.016,"Vx(4,6,1)"
2Rur7zixD3APPCUoGNNawD,Insulation Volume,5b8ca2e1-53aa-42a3-a3ed-abba0ff3445c,"Pipe stock, 25 mm, PE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135853 mm          N 303530 mm          EL+ 1016 mm,135.853,303.53,1.016,"Vx(4,6,1)"
38t5Z$NMzEOeM0o4hiPA0b,Geometry,3b99be7f-4079-45e1-86e0-37b678977aac,"SockoletÃÂ®, reducing, 50 mm x 25 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 135853 mm          N 303530 mm           EL+ 764 mm,135.853,303.53,0.764,"Vx(4,6,1)"
2OyA8aRMvBjxqy122Z40ou,Insulation Volume,c6a7e1d9-623f-451f-be4e-fa3dbb1845d9,"SockoletÃÂ®, reducing, 50 mm x 25 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 135853 mm          N 303530 mm           EL+ 764 mm,135.853,303.53,0.764,"Vx(4,6,1)"
1HFO3aAfH8YPau6YXF8ZHK,Geometry,6d17f457-c84a-4a59-9b54-5586a038cbfc,"Concentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL+ 462 mm,134.81,304.422,0.462,"Vx(4,6,1)"
0VZA5PCOv6$fxRy0NiBN0G,Insulation Volume,3448e210-f76f-4966-862c-18226d76b58b,"Concentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL+ 462 mm,134.81,304.422,0.462,"Vx(4,6,1)"
05t$X5wYD3ieESt0$Is6uJ,Geometry,29cbd467-69b9-460d-8af8-d9abf920aba0,"Concentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 1909 mm,134.81,304.422,1.909,"Vx(4,6,1)"
3QHTh8feX1Ofx4R59U$boX,Insulation Volume,4611f34a-e14a-47f6-acd9-f7adcb2ecedd,"Concentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm          EL+ 1909 mm,134.81,304.422,1.909,"Vx(4,6,1)"
3TSqKoeoT2GR8f6X8YVFQO,Geometry,0534a5d9-e090-48ea-9cd1-2d5333f3eddb,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134810 mm          N 304422 mm           EL+ 844 mm,134.81,304.422,0.844,"Vx(4,6,1)"
0qPjHK7f98uOcpgTlT$tWN,Insulation Volume,109ebeb4-85e1-422a-bae5-12388888c839,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134810 mm          N 304422 mm           EL+ 844 mm,134.81,304.422,0.844,"Vx(4,6,1)"
2BmZb0Th9AiBWLgvGFIdPP,Geometry,5261a618-2425-4b61-b8cc-d3df33fdaeee,"Concentric reducer, 100 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm            EL+ 43 mm,134.81,304.422,0.043,"Vx(4,6,1)"
2irK795pfA9wfcmGN401ly,Insulation Volume,2211376f-cbd2-46ff-bdb7-8a223f38b665,"Concentric reducer, 100 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm            EL+ 43 mm,134.81,304.422,0.043,"Vx(4,6,1)"
3dAPO_08n4Zh6vg6sZNa8t,Geometry,20b3f79c-bc40-49ae-ba88-0dcee5465cc1,"Gate valve, 2 in, BE, Class 150, , , , API-600, ASTM A352-LCB",E 136125 mm          N 303385 mm           EL- 436 mm,136.125,303.385,-0.436,"Vx(4,6,1)"
1_FgrqlDnBdeImHmWo87SN,Geometry,60d00612-f31e-4df1-bbb2-22fcd60a09a6,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135853 mm          N 303385 mm           EL+ 764 mm,135.853,303.385,0.764,"Vx(4,6,1)"
2eNFyT31HBzxiJDASsPo9c,Insulation Volume,0766d0bf-237d-4aed-ad26-25ddcc5c64f1,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135853 mm          N 303385 mm           EL+ 764 mm,135.853,303.385,0.764,"Vx(4,6,1)"
0ZNXbE25j8Z9Lwwq9IeZqY,Geometry,8f1e8a04-5691-4a51-bf6e-00efe9f5e830,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 136853 mm          N 303385 mm           EL- 436 mm,136.853,303.385,-0.436,"Vx(4,6,1)"
17CK8f7q16VRvrplo1zSOF,Insulation Volume,9e299198-2451-4568-b284-1dd3a02ebb0c,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 136853 mm          N 303385 mm           EL- 436 mm,136.853,303.385,-0.436,"Vx(4,6,1)"
3KgQ0epnfAs8xi2gptV6$J,Geometry,6c66e6a9-d80f-4d30-8b55-0b3344f36b24,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134380 mm          N 304422 mm           EL- 436 mm,134.38,304.422,-0.436,"Vx(4,6,1)"
1bl1ecPSD9nB0cPa$pnnMb,Insulation Volume,eaa1b362-3940-4685-9ad1-0a938ed03464,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134380 mm          N 304422 mm           EL- 436 mm,134.38,304.422,-0.436,"Vx(4,6,1)"
1raGUSdA5Anwi$P2qBL8Ry,Geometry,368e67a3-aa52-4e33-b2d7-bc927edc1ec8,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134380 mm          N 303385 mm           EL- 436 mm,134.38,303.385,-0.436,"Vx(4,6,1)"
0wtipKtGrEsf1AS23KWRoI,Insulation Volume,1640db7e-5171-4d27-9204-14f78b3dc791,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134380 mm          N 303385 mm           EL- 436 mm,134.38,303.385,-0.436,"Vx(4,6,1)"
3klg_C0f543B7NCbVBqq8u,Geometry,b7eb656d-4ab4-4d03-90dc-f51b7fdb69a6,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL- 436 mm,134.81,304.422,-0.436,"Vx(4,6,1)"
0WudfSIfn3bfQgPPOMbzCX,Insulation Volume,bbf8740d-51aa-4ebf-b73b-8a914a7a0b1b,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134810 mm          N 304422 mm           EL- 436 mm,134.81,304.422,-0.436,"Vx(4,6,1)"
2SbsDTqXv32RNJsOHxldxP,Geometry,9be66c75-d492-46e9-9792-d9a4e9349a96,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135853 mm          N 303385 mm           EL+ 157 mm,135.853,303.385,0.157,"Vx(4,6,1)"
17okQXUcH5MfMlh$hODark,Insulation Volume,ab9a8c8b-31ad-475d-802c-5c7e2a3da7da,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135853 mm          N 303385 mm           EL+ 157 mm,135.853,303.385,0.157,"Vx(4,6,1)"
0NmlAFnir99unAFcVXXIyK,Geometry,8fc0b2a3-366d-4d35-8d80-f25191ea0162,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136505 mm          N 303385 mm           EL- 436 mm,136.505,303.385,-0.436,"Vx(4,6,1)"
3t5QOEaSHAR9C6rOO_m_43,Insulation Volume,514535d1-07a0-4bed-9205-0fa1d5549f96,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136505 mm          N 303385 mm           EL- 436 mm,136.505,303.385,-0.436,"Vx(4,6,1)"
2T_gi5VO10IuOZs2fAdKiM,Geometry,f6679284-db36-40ef-997b-fcd3350e846e,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134595 mm          N 304422 mm           EL- 436 mm,134.595,304.422,-0.436,"Vx(4,6,1)"
20R87LsQr2twqFWFRmRqYK,Insulation Volume,0088a51e-6454-4432-99d0-4f34a0a2acd9,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134595 mm          N 304422 mm           EL- 436 mm,134.595,304.422,-0.436,"Vx(4,6,1)"
16GiRqAAP8Y9x9lIza1PPQ,Geometry,a571aa86-9da0-42d9-893b-83329198fdcd,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134810 mm          N 304422 mm           EL- 184 mm,134.81,304.422,-0.184,"Vx(4,6,1)"
1JQN9wFifDmfvPt7u0Tqww,Insulation Volume,248f859d-2e7f-4ed3-9f6b-d60615e1abab,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134810 mm          N 304422 mm           EL- 184 mm,134.81,304.422,-0.184,"Vx(4,6,1)"
2zjcfrV6LEpB6w8ubZJEjR,Geometry,24b86017-fd3a-46be-ac90-03d662bca24d,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135123 mm          N 303385 mm           EL- 436 mm,135.123,303.385,-0.436,"Vx(4,6,1)"
